Log_id,Student_id,Date,Day_name,Study_hour,Subject,Method_used,Distraction_time,Quiz_score
2413,250242,2025-11-17,Monday,2.15,Science,Notes Review,28.9,81
2414,250242,2025-11-18,Tuesday,2.03,English,Notes Review,29.3,75
2415,250242,2025-11-19,Wednesday,2.09,Computer,Notes Review,15.9,68
2416,250242,2025-11-20,Thursday,1.88,Computer,Notes Review,18.0,84
2417,250242,2025-11-21,Friday,1.89,Math,Videos,18.8,69
2418,250242,2025-11-24,Monday,2.32,Science,Notes Review,28.3,77
2419,250242,2025-11-25,Tuesday,1.81,Science,Pomodoro,29.7,63
2420,250242,2025-11-26,Wednesday,2.37,Math,Pomodoro,33.5,63
2421,250243,2025-11-13,Thursday,1.25,English,Notes Review,53.1,52
2422,250243,2025-11-14,Friday,1.48,English,Pomodoro,51.1,26
2423,250243,2025-11-17,Monday,1.22,Computer,Notes Review,37.6,22
2424,250243,2025-11-18,Tuesday,1.01,English,Pomodoro,53.8,42
2425,250243,2025-11-19,Wednesday,1.0,Computer,Videos,45.8,59
2426,250243,2025-11-20,Thursday,1.24,Computer,Videos,52.8,25
2427,250243,2025-11-21,Friday,1.46,Science,Videos,49.6,57
2428,250243,2025-11-24,Monday,1.76,English,Notes Review,40.4,56
2429,250243,2025-11-25,Tuesday,1.76,Math,Notes Review,59.5,36
2430,250243,2025-11-26,Wednesday,1.37,Science,Videos,37.2,20
2431,250244,2025-11-13,Thursday,2.77,Science,Videos,10.3,99
2432,250244,2025-11-14,Friday,2.91,Science,Pomodoro,7.2,88
2433,250244,2025-11-17,Monday,2.86,Computer,Notes Review,10.3,98
2434,250244,2025-11-18,Tuesday,2.75,Science,Pomodoro,14.7,95
2435,250244,2025-11-19,Wednesday,2.68,Computer,Notes Review,9.6,96
2436,250244,2025-11-20,Thursday,2.99,Science,Notes Review,14.5,91
2437,250244,2025-11-21,Friday,2.58,Computer,Pomodoro,7.3,95
2438,250244,2025-11-24,Monday,2.72,Math,Videos,11.3,99
2439,250244,2025-11-25,Tuesday,2.54,Computer,Videos,5.7,88
2440,250244,2025-11-26,Wednesday,2.67,Computer,Videos,9.7,86
2441,250245,2025-11-13,Thursday,2.05,Computer,Videos,24.0,71
2442,250245,2025-11-14,Friday,1.87,Science,Notes Review,33.9,77
2443,250245,2025-11-17,Monday,2.36,Science,Notes Review,20.0,60
2444,250245,2025-11-18,Tuesday,2.1,Computer,Pomodoro,30.7,74
2445,250245,2025-11-19,Wednesday,2.21,Science,Pomodoro,25.7,71
2446,250245,2025-11-20,Thursday,2.06,English,Videos,31.9,60
2447,250245,2025-11-21,Friday,2.04,Math,Videos,17.0,61
2448,250245,2025-11-24,Monday,2.21,Science,Videos,22.0,69
2449,250245,2025-11-25,Tuesday,2.25,Computer,Notes Review,16.0,80
2450,250245,2025-11-26,Wednesday,2.0,Science,Notes Review,15.3,72
2451,250246,2025-11-13,Thursday,1.14,Computer,Pomodoro,45.2,41
2452,250246,2025-11-14,Friday,1.41,Math,Notes Review,38.2,37
2453,250246,2025-11-17,Monday,1.21,Science,Notes Review,44.4,40
2454,250246,2025-11-18,Tuesday,1.19,Computer,Videos,45.0,28
2455,250246,2025-11-19,Wednesday,1.63,Math,Pomodoro,40.7,58
2456,250246,2025-11-20,Thursday,1.62,Science,Pomodoro,55.3,58
2457,250246,2025-11-21,Friday,1.37,Math,Notes Review,45.1,46
2458,250246,2025-11-24,Monday,1.69,Science,Pomodoro,52.2,57
2459,250246,2025-11-25,Tuesday,1.74,English,Videos,45.6,49
2460,250246,2025-11-26,Wednesday,1.31,Computer,Videos,53.5,22
2461,250247,2025-11-13,Thursday,1.34,Math,Videos,40.8,23
2462,250247,2025-11-14,Friday,1.67,English,Pomodoro,52.2,21
2463,250247,2025-11-17,Monday,1.23,Science,Pomodoro,40.0,22
2464,250247,2025-11-18,Tuesday,1.48,Computer,Pomodoro,55.1,54
2465,250247,2025-11-19,Wednesday,1.53,Science,Notes Review,37.3,42
2466,250247,2025-11-20,Thursday,1.54,English,Pomodoro,54.6,48
2467,250247,2025-11-21,Friday,1.16,Computer,Notes Review,42.2,27
2468,250247,2025-11-24,Monday,1.38,Science,Videos,52.5,43
2469,250247,2025-11-25,Tuesday,1.76,Science,Notes Review,39.9,22
2470,250247,2025-11-26,Wednesday,1.45,Math,Notes Review,41.4,22
2471,250248,2025-11-13,Thursday,2.53,Computer,Notes Review,9.1,85
2472,250248,2025-11-14,Friday,2.89,English,Pomodoro,9.6,97
2473,250248,2025-11-17,Monday,2.82,Computer,Notes Review,9.2,88
2474,250248,2025-11-18,Tuesday,2.97,Computer,Notes Review,5.7,91
2475,250248,2025-11-19,Wednesday,2.66,Math,Notes Review,12.2,88
2476,250248,2025-11-20,Thursday,2.91,Science,Notes Review,10.5,94
2477,250248,2025-11-21,Friday,2.71,Science,Pomodoro,7.6,85
2478,250248,2025-11-24,Monday,2.55,Science,Notes Review,11.6,99
2479,250248,2025-11-25,Tuesday,2.71,Computer,Videos,10.5,92
2480,250248,2025-11-26,Wednesday,2.77,English,Pomodoro,13.1,85
2481,250249,2025-11-13,Thursday,2.2,Science,Notes Review,33.2,73
2482,250249,2025-11-14,Friday,2.36,Math,Notes Review,32.3,83
2483,250249,2025-11-17,Monday,1.91,Computer,Notes Review,32.2,65
2484,250249,2025-11-18,Tuesday,2.09,English,Videos,25.0,80
2485,250249,2025-11-19,Wednesday,1.9,Math,Pomodoro,29.4,73
2486,250249,2025-11-20,Thursday,2.11,Science,Pomodoro,30.6,67
2487,250249,2025-11-21,Friday,2.38,Science,Notes Review,31.4,84
2488,250249,2025-11-24,Monday,1.88,English,Videos,24.2,70
2489,250249,2025-11-25,Tuesday,2.08,English,Notes Review,30.7,65
2490,250249,2025-11-26,Wednesday,2.24,English,Videos,25.2,68
2491,250250,2025-11-13,Thursday,1.81,English,Pomodoro,15.7,71
2492,250250,2025-11-14,Friday,2.3,Science,Videos,28.2,81
2493,250250,2025-11-17,Monday,2.19,Math,Notes Review,33.6,71
2494,250250,2025-11-18,Tuesday,1.86,English,Notes Review,24.8,71
2495,250250,2025-11-19,Wednesday,1.96,Math,Pomodoro,19.9,60
2496,250250,2025-11-20,Thursday,2.15,Math,Videos,33.5,82
2497,250250,2025-11-21,Friday,2.37,Computer,Videos,32.7,70
2498,250250,2025-11-24,Monday,1.83,English,Notes Review,30.1,66
2499,250250,2025-11-25,Tuesday,2.29,English,Videos,20.4,80
2500,250250,2025-11-26,Wednesday,2.12,English,Pomodoro,25.3,73
2501,250251,2025-11-13,Thursday,1.86,Science,Pomodoro,33.1,68
2502,250251,2025-11-14,Friday,1.83,Computer,Pomodoro,16.9,68
2503,250251,2025-11-17,Monday,1.93,Math,Pomodoro,25.0,76
2504,250251,2025-11-18,Tuesday,2.26,Math,Notes Review,26.7,72
2505,250251,2025-11-19,Wednesday,2.23,Math,Videos,32.4,84
2506,250251,2025-11-20,Thursday,1.88,Science,Notes Review,19.7,68
2507,250251,2025-11-21,Friday,2.21,English,Videos,26.2,69
2508,250251,2025-11-24,Monday,1.95,English,Pomodoro,26.9,77
2509,250251,2025-11-25,Tuesday,1.87,Computer,Videos,31.6,67
2510,250251,2025-11-26,Wednesday,1.98,Computer,Pomodoro,32.6,66
2511,250252,2025-11-13,Thursday,2.02,Math,Notes Review,22.1,69
2512,250252,2025-11-14,Friday,2.09,English,Notes Review,34.9,79
2513,250252,2025-11-17,Monday,2.14,Computer,Notes Review,23.0,60
2514,250252,2025-11-18,Tuesday,2.05,Math,Notes Review,32.9,60
2515,250252,2025-11-19,Wednesday,2.35,Math,Videos,16.0,72
2516,250252,2025-11-20,Thursday,2.02,English,Videos,17.4,75
2517,250252,2025-11-21,Friday,2.39,English,Pomodoro,20.9,80
2518,250252,2025-11-24,Monday,2.29,English,Pomodoro,16.7,82
2519,250252,2025-11-25,Tuesday,2.1,Science,Pomodoro,27.9,81
2520,250252,2025-11-26,Wednesday,2.24,Science,Pomodoro,31.8,74
2521,250253,2025-11-13,Thursday,2.78,Math,Pomodoro,8.3,90
2522,250253,2025-11-14,Friday,2.68,Computer,Notes Review,10.6,90
2523,250253,2025-11-17,Monday,2.85,Math,Videos,5.1,98
2524,250253,2025-11-18,Tuesday,2.96,Science,Notes Review,6.7,96
2525,250253,2025-11-19,Wednesday,2.86,Science,Pomodoro,10.8,90
2526,250253,2025-11-20,Thursday,2.75,Math,Notes Review,9.2,95
2527,250253,2025-11-21,Friday,2.79,English,Notes Review,13.2,90
2528,250253,2025-11-24,Monday,2.97,Science,Videos,5.5,97
2529,250253,2025-11-25,Tuesday,2.9,Computer,Pomodoro,6.8,91
2530,250253,2025-11-26,Wednesday,2.6,Computer,Notes Review,14.9,95
2531,250254,2025-11-13,Thursday,1.08,Science,Pomodoro,52.9,28
2532,250254,2025-11-14,Friday,1.03,English,Pomodoro,35.6,33
2533,250254,2025-11-17,Monday,1.74,Science,Pomodoro,43.6,22
2534,250254,2025-11-18,Tuesday,1.0,Computer,Videos,39.2,39
2535,250254,2025-11-19,Wednesday,1.73,Science,Pomodoro,37.4,38
2536,250254,2025-11-20,Thursday,1.12,Computer,Videos,41.6,36
2537,250254,2025-11-21,Friday,1.73,Math,Pomodoro,42.6,32
2538,250254,2025-11-24,Monday,1.48,English,Notes Review,50.4,46
2539,250254,2025-11-25,Tuesday,1.8,Computer,Pomodoro,55.9,50
2540,250254,2025-11-26,Wednesday,1.08,Computer,Videos,40.7,42
2541,250255,2025-11-13,Thursday,2.27,English,Pomodoro,27.4,75
2542,250255,2025-11-14,Friday,2.21,Computer,Pomodoro,19.0,83
2543,250255,2025-11-17,Monday,1.97,Computer,Notes Review,20.1,80
2544,250255,2025-11-18,Tuesday,2.35,English,Notes Review,24.4,84
2545,250255,2025-11-19,Wednesday,2.2,Science,Videos,22.7,79
2546,250255,2025-11-20,Thursday,2.25,Math,Videos,30.1,64
2547,250255,2025-11-21,Friday,2.15,Science,Notes Review,26.4,65
2548,250255,2025-11-24,Monday,1.8,Math,Notes Review,22.2,80
2549,250255,2025-11-25,Tuesday,1.87,Science,Videos,30.0,64
2550,250255,2025-11-26,Wednesday,2.14,English,Pomodoro,31.6,74
2551,250256,2025-11-13,Thursday,1.91,Science,Videos,24.7,80
2552,250256,2025-11-14,Friday,2.17,Computer,Videos,17.5,83
2553,250256,2025-11-17,Monday,1.99,Science,Videos,33.2,78
2554,250256,2025-11-18,Tuesday,1.99,English,Pomodoro,20.9,73
2555,250256,2025-11-19,Wednesday,2.15,Math,Notes Review,34.0,74
2556,250256,2025-11-20,Thursday,1.87,Math,Notes Review,32.2,83
2557,250256,2025-11-21,Friday,2.06,English,Notes Review,20.0,66
2558,250256,2025-11-24,Monday,1.91,English,Notes Review,27.1,78
2559,250256,2025-11-25,Tuesday,1.82,Computer,Pomodoro,27.9,71
2560,250256,2025-11-26,Wednesday,2.33,Science,Videos,29.6,67
2561,250257,2025-11-13,Thursday,2.81,Science,Pomodoro,9.2,92
2562,250257,2025-11-14,Friday,2.55,English,Videos,7.6,94
2563,250257,2025-11-17,Monday,2.95,English,Videos,5.1,86
2564,250257,2025-11-18,Tuesday,2.85,English,Videos,7.8,96
2565,250257,2025-11-19,Wednesday,2.84,English,Notes Review,5.1,85
2566,250257,2025-11-20,Thursday,2.95,English,Videos,11.6,96
2567,250257,2025-11-21,Friday,2.66,Computer,Notes Review,12.7,97
2568,250257,2025-11-24,Monday,2.96,Science,Notes Review,6.4,87
2569,250257,2025-11-25,Tuesday,2.81,Computer,Pomodoro,9.7,98
2570,250257,2025-11-26,Wednesday,2.5,Math,Pomodoro,12.6,88
2571,250258,2025-11-13,Thursday,2.34,Computer,Notes Review,23.2,83
2572,250258,2025-11-14,Friday,2.0,Science,Videos,18.8,81
2573,250258,2025-11-17,Monday,1.99,Math,Notes Review,20.2,82
2574,250258,2025-11-18,Tuesday,1.94,Computer,Notes Review,18.0,72
2575,250258,2025-11-19,Wednesday,2.33,English,Videos,29.9,62
2576,250258,2025-11-20,Thursday,2.36,Science,Notes Review,31.1,81
2577,250258,2025-11-21,Friday,2.0,Computer,Notes Review,17.6,66
2578,250258,2025-11-24,Monday,2.07,Science,Notes Review,16.1,60
2579,250258,2025-11-25,Tuesday,1.81,English,Videos,22.0,83
2580,250258,2025-11-26,Wednesday,1.82,Math,Notes Review,27.2,73
2581,250259,2025-11-13,Thursday,2.55,Computer,Pomodoro,11.5,91
2582,250259,2025-11-14,Friday,2.99,Science,Videos,14.7,99
2583,250259,2025-11-17,Monday,2.86,Science,Videos,7.4,85
2584,250259,2025-11-18,Tuesday,2.81,Science,Notes Review,14.8,93
2585,250259,2025-11-19,Wednesday,2.74,Math,Videos,8.4,91
2586,250259,2025-11-20,Thursday,2.66,Math,Videos,6.7,85
2587,250259,2025-11-21,Friday,2.64,Science,Notes Review,5.2,93
2588,250259,2025-11-24,Monday,2.59,English,Pomodoro,6.0,90
2589,250259,2025-11-25,Tuesday,2.88,Computer,Videos,5.2,85
2590,250259,2025-11-26,Wednesday,2.82,Math,Notes Review,5.2,99
2591,250260,2025-11-13,Thursday,2.31,Science,Pomodoro,27.0,66
2592,250260,2025-11-14,Friday,2.06,Computer,Pomodoro,17.5,71
2593,250260,2025-11-17,Monday,1.87,English,Videos,28.0,83
2594,250260,2025-11-18,Tuesday,1.82,Math,Pomodoro,24.4,82
2595,250260,2025-11-19,Wednesday,2.17,English,Pomodoro,30.6,77
2596,250260,2025-11-20,Thursday,2.31,English,Pomodoro,24.6,66
2597,250260,2025-11-21,Friday,1.97,Computer,Pomodoro,16.1,67
2598,250260,2025-11-24,Monday,1.95,Math,Pomodoro,22.3,62
2599,250260,2025-11-25,Tuesday,2.3,Science,Videos,26.1,66
2600,250260,2025-11-26,Wednesday,2.03,Computer,Videos,33.3,76
2601,250261,2025-11-13,Thursday,2.1,Computer,Videos,24.2,61
2602,250261,2025-11-14,Friday,1.94,English,Pomodoro,24.5,74
2603,250261,2025-11-17,Monday,2.13,Computer,Notes Review,28.8,70
2604,250261,2025-11-18,Tuesday,2.24,Science,Pomodoro,28.6,66
2605,250261,2025-11-19,Wednesday,2.03,English,Videos,27.8,63
2606,250261,2025-11-20,Thursday,1.86,Math,Pomodoro,15.3,84
2607,250261,2025-11-21,Friday,2.18,Science,Pomodoro,21.0,63
2608,250261,2025-11-24,Monday,2.36,English,Videos,29.3,80
2609,250261,2025-11-25,Tuesday,1.95,English,Videos,29.3,70
2610,250261,2025-11-26,Wednesday,1.99,Computer,Videos,18.2,68
2611,250262,2025-11-13,Thursday,2.24,English,Pomodoro,24.6,79
2612,250262,2025-11-14,Friday,2.0,Science,Pomodoro,17.4,61
2613,250262,2025-11-17,Monday,2.39,Computer,Pomodoro,29.0,64
2614,250262,2025-11-18,Tuesday,2.22,English,Pomodoro,20.8,69
2615,250262,2025-11-19,Wednesday,2.38,Math,Pomodoro,20.2,81
2616,250262,2025-11-20,Thursday,2.08,Math,Pomodoro,28.4,77
2617,250262,2025-11-21,Friday,1.96,Computer,Videos,25.3,64
2618,250262,2025-11-24,Monday,2.19,Computer,Videos,24.0,72
2619,250262,2025-11-25,Tuesday,2.01,English,Videos,23.4,84
2620,250262,2025-11-26,Wednesday,2.13,English,Videos,19.3,71
2621,250263,2025-11-13,Thursday,2.98,English,Pomodoro,6.6,89
2622,250263,2025-11-14,Friday,2.92,Math,Pomodoro,14.3,89
2623,250263,2025-11-17,Monday,2.9,Science,Videos,14.2,93
2624,250263,2025-11-18,Tuesday,2.79,English,Videos,10.0,95
2625,250263,2025-11-19,Wednesday,2.64,Math,Pomodoro,8.0,85
2626,250263,2025-11-20,Thursday,2.96,English,Pomodoro,5.9,96
2627,250263,2025-11-21,Friday,2.7,Science,Videos,8.1,98
2628,250263,2025-11-24,Monday,2.72,Math,Videos,14.8,89
2629,250263,2025-11-25,Tuesday,2.52,Science,Pomodoro,10.8,85
2630,250263,2025-11-26,Wednesday,2.68,Science,Videos,9.3,94
2631,250264,2025-11-13,Thursday,2.25,Math,Pomodoro,28.3,60
2632,250264,2025-11-14,Friday,1.9,Science,Videos,34.1,73
2633,250264,2025-11-17,Monday,2.11,English,Notes Review,15.1,72
2634,250264,2025-11-18,Tuesday,2.09,Math,Notes Review,34.6,63
2635,250264,2025-11-19,Wednesday,1.95,Computer,Videos,29.8,70
2636,250264,2025-11-20,Thursday,1.88,Math,Notes Review,35.0,61
2637,250264,2025-11-21,Friday,1.8,Science,Notes Review,15.9,72
2638,250264,2025-11-24,Monday,1.97,Math,Videos,34.1,76
2639,250264,2025-11-25,Tuesday,2.06,English,Pomodoro,26.1,80
2640,250264,2025-11-26,Wednesday,1.91,Science,Notes Review,26.1,76
2641,250265,2025-11-13,Thursday,2.27,Computer,Pomodoro,34.5,60
2642,250265,2025-11-14,Friday,2.09,Computer,Notes Review,32.4,72
2643,250265,2025-11-17,Monday,2.22,Math,Notes Review,18.3,74
2644,250265,2025-11-18,Tuesday,2.4,Science,Notes Review,30.6,82
2645,250265,2025-11-19,Wednesday,1.88,Science,Pomodoro,26.3,84
2646,250265,2025-11-20,Thursday,2.06,Science,Videos,24.8,67
2647,250265,2025-11-21,Friday,2.09,Computer,Videos,26.6,82
2648,250265,2025-11-24,Monday,2.26,English,Pomodoro,24.4,84
2649,250265,2025-11-25,Tuesday,2.27,Science,Videos,22.5,65
2650,250265,2025-11-26,Wednesday,2.33,English,Pomodoro,32.8,66
2651,250266,2025-11-13,Thursday,2.69,Computer,Notes Review,13.2,98
2652,250266,2025-11-14,Friday,2.9,Math,Notes Review,6.2,99
2653,250266,2025-11-17,Monday,2.75,English,Videos,9.6,87
2654,250266,2025-11-18,Tuesday,2.82,Science,Videos,5.5,88
2655,250266,2025-11-19,Wednesday,2.89,Computer,Notes Review,12.9,94
2656,250266,2025-11-20,Thursday,2.93,Computer,Notes Review,13.9,87
2657,250266,2025-11-21,Friday,2.57,Computer,Videos,8.1,96
2658,250266,2025-11-24,Monday,2.94,Math,Notes Review,10.4,86
2659,250266,2025-11-25,Tuesday,2.87,Computer,Pomodoro,10.1,92
2660,250266,2025-11-26,Wednesday,2.98,English,Pomodoro,11.1,87
2661,250267,2025-11-13,Thursday,1.12,English,Notes Review,41.7,41
2662,250267,2025-11-14,Friday,1.14,Computer,Pomodoro,56.6,58
2663,250267,2025-11-17,Monday,1.19,Computer,Pomodoro,42.2,43
2664,250267,2025-11-18,Tuesday,1.56,Computer,Videos,37.1,34
2665,250267,2025-11-19,Wednesday,1.43,Computer,Notes Review,41.9,54
2666,250267,2025-11-20,Thursday,1.26,Math,Videos,54.5,57
2667,250267,2025-11-21,Friday,1.67,Computer,Videos,37.6,24
2668,250267,2025-11-24,Monday,1.07,Math,Notes Review,51.0,30
2669,250267,2025-11-25,Tuesday,1.53,Science,Videos,53.3,58
2670,250267,2025-11-26,Wednesday,1.12,English,Notes Review,55.6,57
2671,250268,2025-11-13,Thursday,1.21,Math,Notes Review,52.9,46
2672,250268,2025-11-14,Friday,1.38,Computer,Videos,59.8,37
2673,250268,2025-11-17,Monday,1.23,Science,Notes Review,57.0,29
2674,250268,2025-11-18,Tuesday,1.37,Science,Pomodoro,41.3,48
2675,250268,2025-11-19,Wednesday,1.13,Science,Pomodoro,45.6,56
2676,250268,2025-11-20,Thursday,1.78,English,Videos,57.8,22
2677,250268,2025-11-21,Friday,1.14,Science,Notes Review,37.6,38
2678,250268,2025-11-24,Monday,1.46,Science,Videos,56.3,38
2679,250268,2025-11-25,Tuesday,1.37,English,Videos,57.8,47
2680,250268,2025-11-26,Wednesday,1.77,English,Videos,53.4,52
2681,250269,2025-11-13,Thursday,1.2,Science,Notes Review,36.2,27
2682,250269,2025-11-14,Friday,1.43,Computer,Pomodoro,38.5,39
2683,250269,2025-11-17,Monday,1.57,Math,Notes Review,42.6,53
2684,250269,2025-11-18,Tuesday,1.24,English,Notes Review,35.9,23
2685,250269,2025-11-19,Wednesday,1.59,Computer,Pomodoro,43.0,28
2686,250269,2025-11-20,Thursday,1.36,English,Videos,47.8,35
2687,250269,2025-11-21,Friday,1.1,English,Videos,48.9,28
2688,250269,2025-11-24,Monday,1.26,Computer,Notes Review,43.1,28
2689,250269,2025-11-25,Tuesday,1.59,English,Notes Review,52.6,59
2690,250269,2025-11-26,Wednesday,1.79,Computer,Notes Review,37.2,40
2691,250270,2025-11-13,Thursday,1.47,Math,Notes Review,36.8,49
2692,250270,2025-11-14,Friday,1.6,Science,Pomodoro,54.0,34
2693,250270,2025-11-17,Monday,1.48,Math,Videos,45.7,36
2694,250270,2025-11-18,Tuesday,1.77,Computer,Videos,49.8,57
2695,250270,2025-11-19,Wednesday,1.05,Math,Notes Review,39.3,28
2696,250270,2025-11-20,Thursday,1.33,Math,Notes Review,58.8,42
2697,250270,2025-11-21,Friday,1.17,Science,Videos,44.5,38
2698,250270,2025-11-24,Monday,1.47,English,Videos,53.7,31
2699,250270,2025-11-25,Tuesday,1.57,Computer,Notes Review,35.5,50
2700,250270,2025-11-26,Wednesday,1.09,Science,Notes Review,59.0,50
2701,250271,2025-11-13,Thursday,2.85,Math,Notes Review,13.5,99
2702,250271,2025-11-14,Friday,2.8,English,Notes Review,11.3,98
2703,250271,2025-11-17,Monday,2.6,Science,Videos,7.2,92
2704,250271,2025-11-18,Tuesday,2.99,Computer,Videos,14.0,90
2705,250271,2025-11-19,Wednesday,2.7,Science,Pomodoro,14.9,93
2706,250271,2025-11-20,Thursday,2.84,Math,Pomodoro,9.8,96
2707,250271,2025-11-21,Friday,2.95,Science,Notes Review,13.0,91
2708,250271,2025-11-24,Monday,2.78,Math,Pomodoro,10.9,94
2709,250271,2025-11-25,Tuesday,2.93,Science,Notes Review,12.0,96
2710,250271,2025-11-26,Wednesday,2.53,Science,Pomodoro,10.6,94
2711,250272,2025-11-13,Thursday,2.35,English,Pomodoro,23.1,61
2712,250272,2025-11-14,Friday,2.38,Computer,Videos,15.5,73
2713,250272,2025-11-17,Monday,2.12,Math,Pomodoro,30.0,68
2714,250272,2025-11-18,Tuesday,2.03,Computer,Notes Review,25.2,83
2715,250272,2025-11-19,Wednesday,1.9,Science,Videos,22.2,66
2716,250272,2025-11-20,Thursday,2.04,Science,Notes Review,21.1,81
2717,250272,2025-11-21,Friday,1.92,English,Videos,25.5,73
2718,250272,2025-11-24,Monday,1.93,Computer,Pomodoro,22.4,79
2719,250272,2025-11-25,Tuesday,2.07,Computer,Videos,30.1,68
2720,250272,2025-11-26,Wednesday,1.9,Computer,Pomodoro,23.4,60
2721,250273,2025-11-13,Thursday,1.17,English,Pomodoro,36.9,31
2722,250273,2025-11-14,Friday,1.79,English,Videos,52.0,53
2723,250273,2025-11-17,Monday,1.25,English,Videos,57.4,56
2724,250273,2025-11-18,Tuesday,1.43,Science,Notes Review,46.2,45
2725,250273,2025-11-19,Wednesday,1.57,Science,Pomodoro,53.3,33
2726,250273,2025-11-20,Thursday,1.34,Computer,Notes Review,51.3,29
2727,250273,2025-11-21,Friday,1.56,English,Pomodoro,37.5,28
2728,250273,2025-11-24,Monday,1.06,English,Videos,40.6,59
2729,250273,2025-11-25,Tuesday,1.56,English,Notes Review,49.2,59
2730,250273,2025-11-26,Wednesday,1.38,Computer,Notes Review,58.9,58
2731,250274,2025-11-13,Thursday,1.08,Math,Pomodoro,44.7,27
2732,250274,2025-11-14,Friday,1.64,Science,Videos,41.1,21
2733,250274,2025-11-17,Monday,1.15,Computer,Videos,57.1,31
2734,250274,2025-11-18,Tuesday,1.58,Computer,Notes Review,44.3,45
2735,250274,2025-11-19,Wednesday,1.04,English,Videos,41.6,24
2736,250274,2025-11-20,Thursday,1.26,Computer,Notes Review,53.2,35
2737,250274,2025-11-21,Friday,1.44,Science,Notes Review,42.2,57
2738,250274,2025-11-24,Monday,1.72,Science,Pomodoro,41.1,33
2739,250274,2025-11-25,Tuesday,1.16,Science,Notes Review,35.3,51
2740,250274,2025-11-26,Wednesday,1.26,Science,Notes Review,37.4,39
2741,250275,2025-11-13,Thursday,2.04,Math,Videos,22.4,67
2742,250275,2025-11-14,Friday,2.39,Math,Notes Review,26.1,75
2743,250275,2025-11-17,Monday,2.25,Math,Videos,27.2,84
2744,250275,2025-11-18,Tuesday,2.09,English,Pomodoro,30.7,79
2745,250275,2025-11-19,Wednesday,1.92,Math,Notes Review,18.3,79
2746,250275,2025-11-20,Thursday,2.25,English,Notes Review,16.6,67
2747,250275,2025-11-21,Friday,2.33,Math,Pomodoro,32.4,68
2748,250275,2025-11-24,Monday,1.96,Science,Pomodoro,29.5,69
2749,250275,2025-11-25,Tuesday,1.97,Math,Notes Review,30.0,80
2750,250275,2025-11-26,Wednesday,2.1,Computer,Pomodoro,15.9,73
2751,250276,2025-11-13,Thursday,2.22,Computer,Videos,19.5,78
2752,250276,2025-11-14,Friday,2.19,Science,Notes Review,17.4,65
2753,250276,2025-11-17,Monday,2.16,Math,Pomodoro,24.4,81
2754,250276,2025-11-18,Tuesday,1.8,Science,Videos,32.8,75
2755,250276,2025-11-19,Wednesday,1.98,Computer,Notes Review,30.0,72
2756,250276,2025-11-20,Thursday,2.1,Math,Videos,21.2,62
2757,250276,2025-11-21,Friday,2.02,Math,Videos,28.4,73
2758,250276,2025-11-24,Monday,2.23,Math,Pomodoro,21.9,68
2759,250276,2025-11-25,Tuesday,2.22,Math,Notes Review,28.4,69
2760,250276,2025-11-26,Wednesday,2.05,Math,Pomodoro,22.0,73
2761,250277,2025-11-13,Thursday,2.05,Science,Videos,25.5,70
2762,250277,2025-11-14,Friday,2.39,English,Notes Review,16.8,71
2763,250277,2025-11-17,Monday,2.12,Science,Pomodoro,30.5,70
2764,250277,2025-11-18,Tuesday,1.87,English,Videos,31.7,81
2765,250277,2025-11-19,Wednesday,2.18,Computer,Notes Review,18.1,80
2766,250277,2025-11-20,Thursday,2.1,Computer,Notes Review,16.1,63
2767,250277,2025-11-21,Friday,2.29,Computer,Pomodoro,28.1,84
